index,S:all,E:all,I:all,beta:all,v:all,k:all,vol:all,rep:all,phi:all,log_like
9318,0.690179,2.13955e-05,5.39719e-06,1.8167,0.998087,1.62138,0.366582,0.1,0.1,-132.214
9319,0.690179,2.13955e-05,5.39719e-06,1.8167,0.998087,1.62138,0.366582,0.1,0.1,-132.214
9320,0.690179,2.13955e-05,5.39719e-06,1.8167,0.998087,1.62138,0.366582,0.1,0.1,-132.214
9321,0.666144,3.22842e-05,7.38924e-06,1.53692,1.10806,1.62601,0.415488,0.1,0.1,-132.006
9322,0.666144,3.22842e-05,7.38924e-06,1.53692,1.10806,1.62601,0.415488,0.1,0.1,-132.006
9323,0.666144,3.22842e-05,7.38924e-06,1.53692,1.10806,1.62601,0.415488,0.1,0.1,-132.006
9324,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9325,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9326,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9327,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9328,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9329,0.650928,7.73817e-05,4.7548e-06,2.0255,1.12445,1.61534,0.507012,0.1,0.1,-135.381
9330,0.581061,4.08044e-05,4.2999e-05,2.05209,1.05461,1.58734,0.755865,0.1,0.1,-138.644
9331,0.581061,4.08044e-05,4.2999e-05,2.05209,1.05461,1.58734,0.755865,0.1,0.1,-138.644
9332,0.581061,4.08044e-05,4.2999e-05,2.05209,1.05461,1.58734,0.755865,0.1,0.1,-138.644
9333,0.581061,4.08044e-05,4.2999e-05,2.05209,1.05461,1.58734,0.755865,0.1,0.1,-138.644
9334,0.712704,2.53314e-05,8.89068e-05,1.99322,1.02675,1.60601,0.462725,0.1,0.1,-138.585
9335,0.712704,2.53314e-05,8.89068e-05,1.99322,1.02675,1.60601,0.462725,0.1,0.1,-138.585
9336,0.712704,2.53314e-05,8.89068e-05,1.99322,1.02675,1.60601,0.462725,0.1,0.1,-138.585
9337,0.884901,2.5971e-05,5.09208e-05,1.77564,0.948983,1.60722,0.575196,0.1,0.1,-137.336
9338,0.713245,5.20875e-05,0.00033396,1.22775,0.941918,1.57747,0.630184,0.1,0.1,-140.759
9339,0.779599,1.38236e-05,0.000123815,1.60077,0.946303,1.61071,0.501261,0.1,0.1,-136.862
9340,0.779599,1.38236e-05,0.000123815,1.60077,0.946303,1.61071,0.501261,0.1,0.1,-136.862
9341,0.779599,1.38236e-05,0.000123815,1.60077,0.946303,1.61071,0.501261,0.1,0.1,-136.862
9342,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9343,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9344,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9345,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9346,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9347,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9348,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9349,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9350,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9351,0.631834,9.46954e-06,0.000126115,1.71038,0.971082,1.5888,0.359842,0.1,0.1,-134.935
9352,0.618375,2.0986e-06,6.61191e-05,2.37514,1.03323,1.5615,0.333003,0.1,0.1,-134.247
9353,0.578477,1.13983e-05,3.18536e-05,2.03192,1.14318,1.5558,0.34559,0.1,0.1,-132.885
9354,0.578477,1.13983e-05,3.18536e-05,2.03192,1.14318,1.5558,0.34559,0.1,0.1,-132.885
9355,0.578477,1.13983e-05,3.18536e-05,2.03192,1.14318,1.5558,0.34559,0.1,0.1,-132.885
9356,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9357,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9358,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9359,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9360,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9361,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9362,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9363,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9364,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9365,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9366,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9367,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9368,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9369,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9370,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9371,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9372,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9373,0.638475,5.95032e-06,3.25888e-05,2.29686,1.01406,1.55067,0.297542,0.1,0.1,-131.68
9374,0.862931,3.68999e-06,4.76937e-05,1.5882,0.976424,1.55345,0.391386,0.1,0.1,-132.896
9375,0.862931,3.68999e-06,4.76937e-05,1.5882,0.976424,1.55345,0.391386,0.1,0.1,-132.896
9376,0.626578,7.29845e-06,6.78316e-06,1.99498,0.960228,1.559,0.493499,0.1,0.1,-133.107
9377,0.566899,1.54193e-05,4.2661e-06,2.26662,0.992136,1.57953,0.451043,0.1,0.1,-132.261
9378,0.566899,1.54193e-05,4.2661e-06,2.26662,0.992136,1.57953,0.451043,0.1,0.1,-132.261
9379,0.566899,1.54193e-05,4.2661e-06,2.26662,0.992136,1.57953,0.451043,0.1,0.1,-132.261
9380,0.566899,1.54193e-05,4.2661e-06,2.26662,0.992136,1.57953,0.451043,0.1,0.1,-132.261
9381,0.649121,1.57632e-05,2.93775e-06,1.16005,1.05558,1.5605,0.393078,0.1,0.1,-135.484
9382,0.753375,8.90505e-06,2.22858e-06,1.16008,1.03164,1.55635,0.412669,0.1,0.1,-133.015
9383,0.753375,8.90505e-06,2.22858e-06,1.16008,1.03164,1.55635,0.412669,0.1,0.1,-133.015
9384,0.753375,8.90505e-06,2.22858e-06,1.16008,1.03164,1.55635,0.412669,0.1,0.1,-133.015
9385,0.580222,1.64369e-05,5.30792e-06,1.87323,0.982662,1.55933,0.436646,0.1,0.1,-132.931
9386,0.580222,1.64369e-05,5.30792e-06,1.87323,0.982662,1.55933,0.436646,0.1,0.1,-132.931
9387,0.574531,2.09327e-05,1.65924e-05,1.78854,1.12206,1.5972,0.368458,0.1,0.1,-133.309
9388,0.571888,5.15635e-06,2.35295e-05,1.7224,1.10147,1.61633,0.437588,0.1,0.1,-132.678
9389,0.59003,9.92623e-07,2.74793e-05,2.07042,0.990164,1.62302,0.40087,0.1,0.1,-132.341
9390,0.59003,9.92623e-07,2.74793e-05,2.07042,0.990164,1.62302,0.40087,0.1,0.1,-132.341
9391,0.59003,9.92623e-07,2.74793e-05,2.07042,0.990164,1.62302,0.40087,0.1,0.1,-132.341
9392,0.59003,9.92623e-07,2.74793e-05,2.07042,0.990164,1.62302,0.40087,0.1,0.1,-132.341
9393,0.614312,3.22094e-06,1.72202e-05,1.93215,1.06447,1.62891,0.376094,0.1,0.1,-131.669
9394,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9395,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9396,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9397,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9398,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9399,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9400,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9401,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9402,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9403,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9404,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9405,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9406,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9407,0.570245,3.86936e-06,1.42063e-05,2.57623,1.03061,1.62958,0.384729,0.1,0.1,-130.798
9408,0.566257,7.83326e-06,2.93036e-05,2.54417,1.01239,1.6285,0.334534,0.1,0.1,-132.217
9409,0.566257,7.83326e-06,2.93036e-05,2.54417,1.01239,1.6285,0.334534,0.1,0.1,-132.217
9410,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9411,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9412,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9413,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9414,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9415,0.558125,4.23295e-05,6.91334e-05,2.22889,0.963696,1.62985,0.358751,0.1,0.1,-133.531
9416,0.569211,7.46633e-05,8.17308e-06,1.71954,0.980204,1.62121,0.335323,0.1,0.1,-136.097
9417,0.569211,7.46633e-05,8.17308e-06,1.71954,0.980204,1.62121,0.335323,0.1,0.1,-136.097
9418,0.569211,7.46633e-05,8.17308e-06,1.71954,0.980204,1.62121,0.335323,0.1,0.1,-136.097
9419,0.569211,7.46633e-05,8.17308e-06,1.71954,0.980204,1.62121,0.335323,0.1,0.1,-136.097
9420,0.557665,0.000187422,1.14838e-05,1.30392,1.03601,1.60005,0.391923,0.1,0.1,-138.062
9421,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9422,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9423,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9424,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9425,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9426,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9427,0.572177,0.000216033,4.4485e-06,1.02184,1.21889,1.59546,0.427964,0.1,0.1,-136.214
9428,0.713166,0.000109695,6.83524e-06,0.691914,1.1625,1.61307,0.75089,0.1,0.1,-140.072
9429,0.681305,0.000114928,1.36644e-06,0.793928,1.12254,1.62128,0.561106,0.1,0.1,-136.369
9430,0.681305,0.000114928,1.36644e-06,0.793928,1.12254,1.62128,0.561106,0.1,0.1,-136.369
9431,0.681305,0.000114928,1.36644e-06,0.793928,1.12254,1.62128,0.561106,0.1,0.1,-136.369
9432,0.681305,0.000114928,1.36644e-06,0.793928,1.12254,1.62128,0.561106,0.1,0.1,-136.369
9433,0.681305,0.000114928,1.36644e-06,0.793928,1.12254,1.62128,0.561106,0.1,0.1,-136.369
9434,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9435,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9436,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9437,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9438,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9439,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9440,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9441,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9442,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9443,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9444,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9445,0.860194,0.000108692,4.45056e-07,0.823319,1.15026,1.61317,0.394939,0.1,0.1,-134.654
9446,0.688429,4.40614e-05,4.24078e-07,0.895615,1.19771,1.59621,0.338753,0.1,0.1,-134.94
9447,0.688429,4.40614e-05,4.24078e-07,0.895615,1.19771,1.59621,0.338753,0.1,0.1,-134.94
9448,0.688429,4.40614e-05,4.24078e-07,0.895615,1.19771,1.59621,0.338753,0.1,0.1,-134.94
9449,0.688429,4.40614e-05,4.24078e-07,0.895615,1.19771,1.59621,0.338753,0.1,0.1,-134.94
9450,0.828592,4.3308e-05,1.90066e-07,0.92949,0.987059,1.57674,0.295768,0.1,0.1,-135.695
9451,0.828592,4.3308e-05,1.90066e-07,0.92949,0.987059,1.57674,0.295768,0.1,0.1,-135.695
9452,0.828592,4.3308e-05,1.90066e-07,0.92949,0.987059,1.57674,0.295768,0.1,0.1,-135.695
9453,0.95651,4.29578e-05,1.10708e-06,1.16505,0.943117,1.5996,0.270406,0.1,0.1,-136.524
9454,0.659106,1.5649e-05,1.11603e-06,1.71255,0.955885,1.61817,0.260584,0.1,0.1,-135.164
9455,0.659106,1.5649e-05,1.11603e-06,1.71255,0.955885,1.61817,0.260584,0.1,0.1,-135.164
9456,0.604245,9.29372e-05,4.46954e-07,1.59963,0.989614,1.61706,0.239519,0.1,0.1,-135.963
9457,0.604245,9.29372e-05,4.46954e-07,1.59963,0.989614,1.61706,0.239519,0.1,0.1,-135.963
9458,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9459,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9460,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9461,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9462,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9463,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9464,0.579613,8.45653e-05,4.18384e-07,1.35925,1.14523,1.61129,0.302065,0.1,0.1,-133.786
9465,0.6187,7.4991e-05,1.83467e-07,1.05014,1.13687,1.59383,0.303247,0.1,0.1,-137.938
9466,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9467,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9468,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9469,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9470,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9471,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9472,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9473,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9474,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9475,0.591014,9.2132e-05,2.01644e-07,0.956717,1.19583,1.56024,0.479219,0.1,0.1,-135.699
9476,0.562617,5.73091e-05,8.75356e-07,1.01977,1.2167,1.59538,0.491074,0.1,0.1,-135.878
9477,0.562617,5.73091e-05,8.75356e-07,1.01977,1.2167,1.59538,0.491074,0.1,0.1,-135.878
9478,0.562617,5.73091e-05,8.75356e-07,1.01977,1.2167,1.59538,0.491074,0.1,0.1,-135.878
9479,0.566989,0.000108234,4.58656e-07,1.19351,1.07433,1.6149,0.445603,0.1,0.1,-136.122
9480,0.589762,0.00018707,7.36547e-07,0.80002,1.08635,1.5733,0.481381,0.1,0.1,-139.207
9481,0.589762,0.00018707,7.36547e-07,0.80002,1.08635,1.5733,0.481381,0.1,0.1,-139.207
9482,0.589762,0.00018707,7.36547e-07,0.80002,1.08635,1.5733,0.481381,0.1,0.1,-139.207
9483,0.589762,0.00018707,7.36547e-07,0.80002,1.08635,1.5733,0.481381,0.1,0.1,-139.207
9484,0.589762,0.00018707,7.36547e-07,0.80002,1.08635,1.5733,0.481381,0.1,0.1,-139.207
9485,0.582276,0.000175504,1.21897e-06,1.29528,1.18103,1.62256,0.475383,0.1,0.1,-135.828
9486,0.582276,0.000175504,1.21897e-06,1.29528,1.18103,1.62256,0.475383,0.1,0.1,-135.828
9487,0.601264,0.000202196,1.51114e-06,1.29356,1.217,1.62304,0.401305,0.1,0.1,-134.723
9488,0.601264,0.000202196,1.51114e-06,1.29356,1.217,1.62304,0.401305,0.1,0.1,-134.723
9489,0.601264,0.000202196,1.51114e-06,1.29356,1.217,1.62304,0.401305,0.1,0.1,-134.723
9490,0.601208,5.78739e-05,4.68792e-06,1.01936,1.18102,1.60141,0.4908,0.1,0.1,-136.233
9491,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9492,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9493,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9494,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9495,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9496,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9497,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9498,0.55591,5.71717e-05,1.07808e-05,1.35419,1.21334,1.56707,0.402892,0.1,0.1,-133.027
9499,0.584068,0.000134719,1.18399e-06,1.33453,1.08616,1.57166,0.563483,0.1,0.1,-136.06
9500,0.584068,0.000134719,1.18399e-06,1.33453,1.08616,1.57166,0.563483,0.1,0.1,-136.06
9501,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9502,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9503,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9504,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9505,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9506,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9507,0.61649,9.08667e-05,2.39053e-06,1.27814,1.20601,1.55992,0.448079,0.1,0.1,-134.002
9508,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9509,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9510,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9511,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9512,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9513,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9514,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9515,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9516,0.638231,1.71721e-05,1.1343e-06,1.78123,1.12142,1.57034,0.351097,0.1,0.1,-132.173
9517,0.656807,3.41428e-05,1.11114e-06,1.55872,1.17073,1.58976,0.37869,0.1,0.1,-132.366
9518,0.656807,3.41428e-05,1.11114e-06,1.55872,1.17073,1.58976,0.37869,0.1,0.1,-132.366
9519,0.656807,3.41428e-05,1.11114e-06,1.55872,1.17073,1.58976,0.37869,0.1,0.1,-132.366
9520,0.59567,1.40108e-05,2.11029e-06,2.05386,1.15525,1.59742,0.435315,0.1,0.1,-132.757
9521,0.59567,1.40108e-05,2.11029e-06,2.05386,1.15525,1.59742,0.435315,0.1,0.1,-132.757
9522,0.59567,1.40108e-05,2.11029e-06,2.05386,1.15525,1.59742,0.435315,0.1,0.1,-132.757
9523,0.558621,2.43925e-05,2.94591e-05,1.3785,1.20237,1.58141,0.569761,0.1,0.1,-134.458
9524,0.558621,2.43925e-05,2.94591e-05,1.3785,1.20237,1.58141,0.569761,0.1,0.1,-134.458
9525,0.580334,1.96216e-05,1.2969e-05,1.3896,1.20945,1.55915,0.506501,0.1,0.1,-133.797
9526,0.580334,1.96216e-05,1.2969e-05,1.3896,1.20945,1.55915,0.506501,0.1,0.1,-133.797
9527,0.605384,3.17498e-05,6.03259e-05,1.11552,1.19019,1.56212,0.585444,0.1,0.1,-136.171
9528,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9529,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9530,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9531,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9532,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9533,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9534,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9535,0.605171,2.73813e-05,5.85264e-05,1.06395,1.22219,1.62276,0.433757,0.1,0.1,-133.535
9536,0.680321,4.53083e-05,3.11165e-06,1.07193,1.21189,1.62683,0.482182,0.1,0.1,-134.819
9537,0.869736,4.30051e-05,1.76347e-06,0.846057,1.20229,1.6258,0.437385,0.1,0.1,-135.129
9538,0.934089,7.56824e-05,2.20013e-07,0.904155,1.20359,1.61944,0.378479,0.1,0.1,-133.264
9539,0.934089,7.56824e-05,2.20013e-07,0.904155,1.20359,1.61944,0.378479,0.1,0.1,-133.264
9540,0.91647,0.000300228,1.5164e-06,0.520574,1.21294,1.61988,0.529831,0.1,0.1,-139.709
9541,0.91647,0.000300228,1.5164e-06,0.520574,1.21294,1.61988,0.529831,0.1,0.1,-139.709
9542,0.91647,0.000300228,1.5164e-06,0.520574,1.21294,1.61988,0.529831,0.1,0.1,-139.709
9543,0.91647,0.000300228,1.5164e-06,0.520574,1.21294,1.61988,0.529831,0.1,0.1,-139.709
9544,0.91647,0.000300228,1.5164e-06,0.520574,1.21294,1.61988,0.529831,0.1,0.1,-139.709
9545,0.721408,7.68278e-05,1.42853e-06,0.699814,1.2245,1.6195,0.456728,0.1,0.1,-136.951
9546,0.635826,0.00020862,1.97277e-05,0.678775,1.22471,1.61166,0.485439,0.1,0.1,-140.642
9547,0.668631,1.51266e-05,8.21092e-05,0.966639,1.20914,1.61478,0.445599,0.1,0.1,-135.859
9548,0.826288,1.25076e-05,0.000112334,1.15608,1.16562,1.58446,0.562421,0.1,0.1,-136.384
9549,0.826288,1.25076e-05,0.000112334,1.15608,1.16562,1.58446,0.562421,0.1,0.1,-136.384
9550,0.826288,1.25076e-05,0.000112334,1.15608,1.16562,1.58446,0.562421,0.1,0.1,-136.384
9551,0.826288,1.25076e-05,0.000112334,1.15608,1.16562,1.58446,0.562421,0.1,0.1,-136.384
9552,0.781844,5.06752e-05,0.000140776,0.919947,1.19442,1.59268,0.517976,0.1,0.1,-136.143
9553,0.781844,5.06752e-05,0.000140776,0.919947,1.19442,1.59268,0.517976,0.1,0.1,-136.143
9554,0.781844,5.06752e-05,0.000140776,0.919947,1.19442,1.59268,0.517976,0.1,0.1,-136.143
9555,0.781844,5.06752e-05,0.000140776,0.919947,1.19442,1.59268,0.517976,0.1,0.1,-136.143
9556,0.781844,5.06752e-05,0.000140776,0.919947,1.19442,1.59268,0.517976,0.1,0.1,-136.143
9557,0.778213,9.47616e-05,6.13543e-05,1.13747,1.12795,1.59566,0.497324,0.1,0.1,-136.574
9558,0.778213,9.47616e-05,6.13543e-05,1.13747,1.12795,1.59566,0.497324,0.1,0.1,-136.574
9559,0.778213,9.47616e-05,6.13543e-05,1.13747,1.12795,1.59566,0.497324,0.1,0.1,-136.574
9560,0.778213,9.47616e-05,6.13543e-05,1.13747,1.12795,1.59566,0.497324,0.1,0.1,-136.574
9561,0.740084,0.000101134,8.67809e-05,1.13429,1.20372,1.58656,0.439327,0.1,0.1,-136.439
9562,0.742966,4.00112e-05,1.23584e-05,1.39808,1.12101,1.5616,0.427607,0.1,0.1,-133.121
9563,0.742966,4.00112e-05,1.23584e-05,1.39808,1.12101,1.5616,0.427607,0.1,0.1,-133.121
9564,0.742966,4.00112e-05,1.23584e-05,1.39808,1.12101,1.5616,0.427607,0.1,0.1,-133.121
